rodada,atleta_id,apelido,posicao_id,posicao,clube_id,mando,adversario_id,historico_jogos,historico_atuacoes,entrou_media3,entrou_media5,entrou_ewma,rodadas_desde_atuou,pontos_media3,pontos_media5,pontos_ewma,target_entrou,target_pontos,time_jogos,time_gf_media5,time_ga_media5,time_gf_ewma,time_ga_ewma,adversario_jogos,adversario_gf_media5,adversario_ga_media5,adversario_gf_ewma,adversario_ga_ewma,G_media3,G_media5,G_ewma,target_G,A_media3,A_media5,A_ewma,target_A,FT_media3,FT_media5,FT_ewma,target_FT,FD_media3,FD_media5,FD_ewma,target_FD,FF_media3,FF_media5,FF_ewma,target_FF,FS_media3,FS_media5,FS_ewma,target_FS,PS_media3,PS_media5,PS_ewma,target_PS,I_media3,I_media5,I_ewma,target_I,DS_media3,DS_media5,DS_ewma,target_DS,SG_media3,SG_media5,SG_ewma,target_SG,DP_media3,DP_media5,DP_ewma,target_DP,DE_media3,DE_media5,DE_ewma,target_DE,GC_media3,GC_media5,GC_ewma,target_GC,CV_media3,CV_media5,CV_ewma,target_CV,CA_media3,CA_media5,CA_ewma,target_CA,GS_media3,GS_media5,GS_ewma,target_GS,FC_media3,FC_media5,FC_ewma,target_FC,PC_media3,PC_media5,PC_ewma,target_PC,PP_media3,PP_media5,PP_ewma,target_PP
16,147089,Cauã Soares,5,ATA,282,1,2305,2,2,1.0,1.0,1.0,0,0.85,0.85,0.935,1,1.5,15,0.8,1.8,1.2946534637627367,1.4695003037563297,14,1.2,1.2,1.1658937923048829,1.0682019208577158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.55,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,94514,Lucas Oliveira,3,ZAG,2305,0,282,4,4,1.0,1.0,1.0,0,4.333333333333333,3.6,3.4959875000000005,1,3.0,14,1.2,1.2,1.1658937923048829,1.0682019208577158,15,0.8,1.8,1.2946534637627367,1.4695003037563297,0.3333333333333333,0.25,0.24750000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.25,0.45,0.0,0.3333333333333333,0.25,0.24750000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.16637500000000005,0.0,1.3333333333333333,1.25,1.0450000000000002,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.5,0.38362500000000005,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.25,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,124481,Mateo Ponte,2,LAT,263,1,264,6,6,1.0,1.0,1.0,0,4.2,2.46,3.7337159375000004,1,-0.5,15,2.0,1.6,1.4543508965199534,1.4484913118567473,15,1.0,0.8,1.7567425832298207,1.467310159030121,0.0,0.0,0.0,0.0,0.3333333333333333,0.2,0.24750000000000003,0.0,0.3333333333333333,0.2,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,1.2,1.1971715625000001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,0.7725784375000001,0.0,0.0,0.0,0.050328437500000024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.4,0.49117781250000003,1.0,0.0,0.0,0.0,0.0,1.0,0.8,1.23900625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,96870,Emerson Royal,2,LAT,262,0,293,5,5,1.0,1.0,1.0,0,6.166666666666667,5.140000000000001,6.4966925,1,0.0,14,2.2,0.6,1.8182084860602734,0.6048599759910687,15,1.0,0.6,0.5448688187476628,0.7559446514041119,0.0,0.0,0.0,0.0,0.3333333333333333,0.2,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.07486875000000003,0.0,0.0,0.2,0.09150625000000004,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.2,0.13612500000000002,0.0,1.0,0.8,0.7226312500000002,0.0,0.6666666666666666,0.6,0.66099375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.7808625000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,104758,Enzo Díaz,2,LAT,276,0,266,11,11,1.0,1.0,1.0,0,1.7,2.5,1.9350608341974223,1,0.0,15,1.2,1.8,1.717435414501285,2.1253100307047843,15,1.6,1.8,1.5225595428269871,1.815446352575536,0.0,0.0,0.0,0.0,0.0,0.0,0.0025329516211914085,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.2,0.45,0.0,0.0,0.0,0.007536054410156255,1.0,1.0,0.8,1.127148207093457,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.2,0.472647796875,0.0,1.3333333333333333,1.8,1.3132049224766604,0.0,0.0,0.0,0.0037680272050781274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.4,0.7394550437109375,1.0,0.0,0.0,0.0,0.0,1.6666666666666667,1.4,1.2971152244177735,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,111951,Renzo López,5,ATA,287,0,280,5,5,1.0,1.0,1.0,0,0.3666666666666667,0.32,0.18384437500000003,1,-0.3,15,1.8,1.2,2.144262037354507,1.6262053350457573,15,1.4,1.6,0.9067810013179874,1.543557256279768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.07486875000000003,0.0,0.3333333333333333,0.8,0.39400625000000017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.2,0.13612500000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.8,0.9241375000000003,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,111683,Anthoni,1,GOL,285,1,267,4,4,1.0,1.0,1.0,0,5.266666666666667,4.35,6.5834125,1,1.6,15,1.4,1.2,1.79962214916315,1.343506778149182,15,1.2,1.0,1.2055706230805314,0.8289193404361956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.25,0.24750000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.25,0.45,0.0,0.0,0.0,0.0,0.0,3.6666666666666665,3.25,3.9563750000000004,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,1.25,0.9336250000000001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,126471,Barreal,4,MEI,277,1,294,12,12,1.0,1.0,1.0,0,7.733333333333333,4.82,6.949633762710572,1,-3.3,15,1.6,1.2,1.6685975943866302,0.8266210306009716,15,1.4,1.8,1.4242309807448756,2.15936934673615,0.3333333333333333,0.2,0.1375181233916553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.2,0.4591306150137598,0.0,0.6666666666666666,0.6,0.5968700990538623,0.0,1.3333333333333333,0.8,1.4634498024405618,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.2,0.47641582408007815,0.0,2.3333333333333335,1.8,2.9184668752803273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.10436750542968753,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.2050380599511622,1.0,0.0,0.2,0.07486875000000003,0.0,0.0,0.0,0.0,0.0
16,102340,Cacá,3,ZAG,287,0,280,10,10,1.0,1.0,1.0,0,1.5666666666666667,3.5799999999999996,1.5586036447816412,1,0.5,15,1.8,1.2,2.144262037354507,1.6262053350457573,15,1.4,1.6,0.9067810013179874,1.543557256279768,0.0,0.2,0.07486875000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.041177812500000015,0.0,0.0,0.0,0.006850958554687504,0.0,0.6666666666666666,0.4,0.38362500000000005,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02543504865429689,0.0,0.3333333333333333,0.4,0.2272180654863282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.06382560937500002,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.2,0.4999009603339844,0.0,0.3333333333333333,0.2,0.24750000000000003,0.0,0.0,0.0,0.0,0.0
16,101960,Vitinho,5,ATA,285,1,267,14,14,1.0,1.0,1.0,0,4.433333333333334,5.04,4.349853990916221,1,7.8,15,1.4,1.2,1.79962214916315,1.343506778149182,15,1.2,1.0,1.2055706230805314,0.8289193404361956,0.0,0.0,0.0,0.0,0.0,0.0,0.03624391338578615,0.0,0.0,0.0,0.0,0.0,1.0,0.8,1.005132383083424,1.0,0.0,0.2,0.08339493943315299,3.0,0.6666666666666666,1.6,1.0755649191359518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00042141982597572073,0.0,2.0,2.2,1.6960838704310417,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0422998417503722,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6,0.4565190339540754,1.0,0.0,0.0,0.006850958554687504,0.0,0.0,0.0,0.0,0.0
16,70666,Marllon,3,ZAG,364,0,315,15,15,1.0,1.0,1.0,0,2.2333333333333334,3.28,1.6674371995566029,1,0.0,15,1.2,1.6,1.1653597242066773,1.2242016399507878,15,0.8,2.2,0.9353651184949328,1.6925489694322966,0.0,0.2,0.041177812500000015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00207241496279297,0.0,0.6666666666666666,0.6,0.46589090563814345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,1.0,0.7735340591610961,0.0,0.0,0.0,0.02264779687500001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008923373517480473,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.4,0.5373512827728897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,104075,Sabino,3,ZAG,276,0,266,13,13,1.0,1.0,1.0,0,2.4333333333333336,1.6,1.5143017286059106,1,7.7,15,1.2,1.8,1.717435414501285,2.1253100307047843,15,1.6,1.8,1.5225595428269871,1.815446352575536,0.0,0.0,0.0037680272050781274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.02264779687500001,0.0,0.0,0.2,0.07863677720507815,0.0,0.0,0.2,0.12080805905300811,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,0.9579737000023931,3.0,0.3333333333333333,0.2,0.13933724319232912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.2,0.45,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,1.2,1.1666002084683886,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,89837,Lucho Acosta,4,MEI,266,1,276,11,11,1.0,1.0,1.0,0,1.2333333333333332,3.7399999999999998,2.692994995734903,1,5.5,15,1.6,1.8,1.5225595428269871,1.815446352575536,15,1.2,1.8,1.717435414501285,2.1253100307047843,0.0,0.0,0.013151937380957041,0.0,0.0,0.4,0.09481191328125005,1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.11682379371093753,0.0,0.6666666666666666,0.8,0.7878358752967773,0.0,0.6666666666666666,1.2,0.8400109713124025,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.6,1.0500630687090822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.4,0.21476177720507816,0.0,0.0,0.0,0.0,0.0,1.0,0.8,1.4569187797476564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,113103,Flaco López,5,ATA,275,1,283,15,15,1.0,1.0,1.0,0,7.233333333333334,6.58,6.087975023595664,1,5.9,15,0.8,0.4,1.0000011380574856,0.7402766731163424,15,1.6,1.0,1.5872261993390104,1.3429248588232465,0.6666666666666666,0.4,0.3870690240966158,0.0,0.0,0.0,0.029498755429687513,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.6,0.9459941650572987,0.0,1.3333333333333333,1.4,1.6692952865502924,1.0,0.6666666666666666,2.0,0.8228341091501782,3.0,0.0,0.0,0.0,0.0,1.0,0.6,0.9968647488291633,2.0,0.0,0.6,0.20305369206803492,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,0.8100376380963907,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,104204,Edson Carioca,5,ATA,2305,0,282,7,7,1.0,1.0,1.0,0,2.6333333333333333,2.38,3.9644784796875,1,1.2,14,1.2,1.2,1.1658937923048829,1.0682019208577158,15,0.8,1.8,1.2946534637627367,1.4695003037563297,0.3333333333333333,0.2,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.28242156250000006,0.0,1.0,0.6,1.3776806406250002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.17741814062500005,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.4,0.5525493906250001,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.2,0.8795897031250001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,113125,Picco,4,MEI,364,0,315,12,12,1.0,1.0,1.0,0,1.3333333333333333,3.5799999999999996,1.7601872618862775,1,2.3,15,1.2,1.6,1.1653597242066773,1.2242016399507878,15,0.8,2.2,0.9353651184949328,1.6925489694322966,0.0,0.0,0.00207241496279297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013931233916552749,0.0,0.3333333333333333,0.4,0.30614775681445316,1.0,0.0,0.2,0.041177812500000015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.6,1.2804272772070218,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.2,0.249572414962793,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.8,0.6487980614511819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,71043,Léo Vieira,1,GOL,265,1,284,14,14,1.0,1.0,1.0,0,5.366666666666667,5.48,5.73574947337356,1,-1.0,15,1.4,1.8,1.3794733526981098,1.9324259885242623,15,0.2,0.6,0.16861433100364467,0.6439132170429589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027620110416623316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012456288281250007,0.0,0.0,0.0,0.0,0.0,5.666666666666667,5.6,5.843916688710628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00042141982597572073,0.0,2.0,1.8,1.924583249051361,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,61987,Alex Sandro,2,LAT,262,0,293,10,10,1.0,1.0,1.0,0,4.966666666666666,2.6399999999999997,4.138045333424805,1,0.5,14,2.2,0.6,1.8182084860602734,0.6048599759910687,15,1.0,0.6,0.5448688187476628,0.7559446514041119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037680272050781274,0.0,0.3333333333333333,0.4,0.35842278441406256,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,1.0,1.9476568012851565,0.0,0.6666666666666666,0.4,0.42558004371093755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.4,0.49117781250000003,0.0,0.0,0.0,0.0,0.0,2.3333333333333335,2.2,2.0079602950957036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,87225,Pedro Henrique,3,ZAG,280,1,287,10,10,1.0,1.0,1.0,0,2.5,3.06,2.6140070440019536,1,3.7,15,1.4,1.6,0.9067810013179874,1.543557256279768,15,1.8,1.2,2.144262037354507,1.6262053350457573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.04578317908398439,0.0,1.6666666666666667,1.2,0.8890923920097659,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.2,0.24750000000000003,0.0,1.3333333333333333,1.0,1.40520249140625,0.0,0.0,0.2,0.08324214378906251,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017061654865234383,1.0,0.0,0.0,0.0,0.0,1.0,0.6,1.1645616548652344,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,63013,Marcos Rocha,2,LAT,284,0,265,1,1,1.0,1.0,1.0,0,0.8,0.8,0.8,1,2.0,15,0.2,0.6,0.16861433100364467,0.6439132170429589,15,1.4,1.8,1.3794733526981098,1.9324259885242623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,81952,Willian Oliveira,4,MEI,294,0,277,8,8,1.0,1.0,1.0,0,0.7000000000000001,1.12,0.6713707574218754,1,2.0,15,1.4,1.8,1.4242309807448756,2.15936934673615,15,1.6,1.2,1.6685975943866302,0.8266210306009716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.05363410078125002,0.0,0.0,0.0,0.030448704687500022,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.8,0.6445883468750001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,1.1788113195312502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,103388,Emmanuel Martínez,4,MEI,287,0,280,10,10,1.0,1.0,1.0,0,4.8,5.3,4.45517324715586,1,0.0,15,1.8,1.2,2.144262037354507,1.6262053350457573,15,1.4,1.6,0.9067810013179874,1.543557256279768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.4,0.18415377105468753,0.0,1.3333333333333333,1.6,1.520909448199219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.2,2.672497483710938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.2,0.17122908515625007,0.0,0.0,0.0,0.0,0.0,1.0,1.4,0.9670721139921877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,108469,Adonis Frías,3,ZAG,277,1,294,5,5,1.0,1.0,1.0,0,7.133333333333333,4.26,7.897574375,1,3.0,15,1.6,1.2,1.6685975943866302,0.8266210306009716,15,1.4,1.8,1.4242309807448756,2.15936934673615,0.3333333333333333,0.2,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.09150625000000004,0.0,0.0,0.0,0.0,0.0,1.0,0.6,1.1475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,1.0,1.1058750000000002,2.0,0.3333333333333333,0.2,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.09150625000000004,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.6,0.67763125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,68996,Willian José,5,ATA,265,1,284,13,13,1.0,1.0,1.0,0,3.633333333333333,2.0999999999999996,2.0534426659061675,1,0.8,15,1.4,1.8,1.3794733526981098,1.9324259885242623,15,0.2,0.6,0.16861433100364467,0.6439132170429589,0.3333333333333333,0.2,0.14065924507048855,0.0,0.0,0.0,0.00207241496279297,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.2,0.263274332072168,0.0,0.6666666666666666,0.4,0.3979538226356199,1.0,0.0,0.2,0.07694116496279299,0.0,0.3333333333333333,0.2,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007617176420097905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.2,0.6936410444239162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00207241496279297,0.0
16,89274,Andreas Pereira,4,MEI,275,1,283,15,15,1.0,1.0,1.0,0,3.566666666666667,2.68,3.076011388239871,1,3.1,15,0.8,0.4,1.0000011380574856,0.7402766731163424,15,1.6,1.0,1.5872261993390104,1.3429248588232465,0.0,0.0,0.0003447980394346805,0.0,0.3333333333333333,0.2,0.26863783840019484,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.08761323447953617,0.0,0.6666666666666666,0.6,0.599920962901401,2.0,0.3333333333333333,0.6,0.6408269447551328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,0.6775250987671154,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007195756594122185,0.0,0.0,0.0,0.0,0.0,1.0,0.8,0.6150473456908746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,51413,Walter,1,GOL,2305,0,282,13,13,1.0,1.0,1.0,0,1.2666666666666668,3.0799999999999996,2.7012186857875298,1,0.9,14,1.2,1.2,1.1658937923048829,1.0682019208577158,15,0.8,1.8,1.2946534637627367,1.4695003037563297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.6,3.1568468052977394,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.4,0.32236875000000004,0.0,1.0,1.2,1.0678571228182812,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012456288281250007,0.0,0.0,0.0,0.0,0.0
16,100695,Fernando,5,ATA,280,1,287,5,5,1.0,1.0,1.0,0,2.1999999999999997,1.3599999999999999,1.6677825000000002,1,7.6,15,1.4,1.6,0.9067810013179874,1.543557256279768,15,1.8,1.2,2.144262037354507,1.6262053350457573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.2,0.13612500000000002,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,1.2,1.60599375,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.2,0.13612500000000002,1.0,0.6666666666666666,0.4,0.49500000000000005,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.09150625000000004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,84339,Bruno Melo,2,LAT,294,0,277,13,13,1.0,1.0,1.0,0,1.0,3.2,1.0155487473131728,1,5.0,15,1.4,1.8,1.4242309807448756,2.15936934673615,15,1.6,1.2,1.6685975943866302,0.8266210306009716,0.0,0.0,0.0,0.0,0.0,0.0,0.0006269055262448736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.4,0.32350857822953616,0.0,0.3333333333333333,1.0,0.3826614140782035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013931233916552749,0.0,0.0,1.4,0.4505325424456647,0.0,0.3333333333333333,0.2,0.14881640072255864,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.2,0.24750000000000003,0.0,0.0,0.0,0.0007662178654104012,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.4,0.38066212339165534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
